"t","SystemCodeNumber","occ_max","occ_min","avg_occ","cap","price","time","diff"
"2016-11-30T00:00:00.000000000","BHMBCCMKT01","208","20","133.5","577","10.925476603119584","1752072934016","1"
"2016-11-30T00:00:00.000000000","BHMMBMMBX01","636","249","507.94444444444446","687","12.957464014232574","1752072934016","1"
"2016-11-30T00:00:00.000000000","Others-CCCPS202","1398","628","1203.388888888889","2937","11.638936178262021","1752072934016","1"
"2016-11-30T00:00:00.000000000","BHMNCPHST01","898","264","717.3333333333334","1200","12.391111111111112","1752072934016","1"
"2016-12-01T00:00:00.000000000","Others-CCCPS98","1224","548","1026.7222222222222","3103","11.323522039603251","1752072936846","1"
"2016-12-01T00:00:00.000000000","Shopping","1575","607","1326.9444444444443","1920","12.764467592592592","1752072936846","1"
"2016-12-01T00:00:00.000000000","BHMNCPNST01","348","203","298.5","485","12.461855670103093","1752072936846","1"
"2016-12-01T00:00:00.000000000","BHMMBMMBX01","629","255","496.1666666666667","687","12.88888888888889","1752072936846","1"
"2016-12-01T00:00:00.000000000","Others-CCCPS8","852","427","730.6111111111111","1322","12.21062363422424","1752072936846","1"
"2016-12-01T00:00:00.000000000","BHMBCCTHL01","399","205","353.6111111111111","387","13.654895205282802","1752072936846","1"
"2016-12-01T00:00:00.000000000","Others-CCCPS202","1371","612","1194.5","2937","11.62683009874021","1752072936846","1"
"2016-12-01T00:00:00.000000000","Broad Street","643","204","542.4444444444445","690","13.144605475040258","1752072936846","1"
"2016-12-01T00:00:00.000000000","BHMBCCMKT01","204","17","125.83333333333333","577","10.872328134026574","1752072936846","1"
"2016-12-01T00:00:00.000000000","BHMNCPHST01","896","262","726.2222222222222","1200","12.42074074074074","1752072936846","1"
"2016-12-01T00:00:00.000000000","BHMEURBRD01","434","143","366.1666666666667","470","13.116312056737588","1752072936846","1"
"2016-12-01T00:00:00.000000000","Others-CCCPS119a","679","295","585.7222222222222","2803","10.835850477662822","1752072936846","1"
"2016-12-01T00:00:00.000000000","Others-CCCPS105a","1465","682","1226.7777777777778","2009","12.44256401747691","1752072936846","1"
"2016-12-01T00:00:00.000000000","Others-CCCPS135a","3495","1323","2975.3888888888887","3883","13.065041348327467","1752072936846","1"
"2016-12-02T00:00:00.000000000","BHMEURBRD01","470","169","407.55555555555554","470","13.468557919621748","1752072939716","1"
"2016-12-02T00:00:00.000000000","Others-CCCPS98","1304","712","1114.0555555555557","3103","11.43610126400974","1752072939716","1"
"2016-12-02T00:00:00.000000000","Others-CCCPS119a","660","276","557.2222222222222","2803","10.7951797677092","1752072939716","1"
"2016-12-02T00:00:00.000000000","Others-CCCPS202","1467","664","1280.111111111111","2937","11.743426777134642","1752072939716","1"
"2016-12-02T00:00:00.000000000","BHMNCPHST01","885","246","712.7777777777778","1200","12.375925925925927","1752072939716","1"
"2016-12-02T00:00:00.000000000","Shopping","1586","627","1331.6666666666667","1920","12.774305555555555","1752072939716","1"
"2016-12-02T00:00:00.000000000","BHMMBMMBX01","681","422","585.5555555555555","687","13.409348212841662","1752072939716","1"
"2016-12-02T00:00:00.000000000","Others-CCCPS105a","1618","883","1368.888888888889","2009","12.725512969415409","1752072939716","1"
"2016-12-02T00:00:00.000000000","BHMNCPNST01","381","221","326.77777777777777","485","12.695074455899197","1752072939716","1"
"2016-12-02T00:00:00.000000000","BHMBCCMKT01","207","22","132.33333333333334","577","10.917388792605431","1752072939716","1"
"2016-12-02T00:00:00.000000000","BHMBCCTHL01","402","207","355.6666666666667","387","13.676141257536607","1752072939716","1"
"2016-12-02T00:00:00.000000000","Broad Street","690","236","597.5","690","13.46376811594203","1752072939716","1"
"2016-12-02T00:00:00.000000000","Others-CCCPS8","937","461","783.3333333333334","1322","12.370146243066062","1752072939716","1"
"2016-12-02T00:00:00.000000000","Others-CCCPS135a","3427","1336","2929.1666666666665","3883","13.017426388531204","1752072939716","1"
"2016-12-03T00:00:00.000000000","Others-CCCPS8","815","366","643.1111111111111","1322","11.945873256009413","1752072942466","1"
"2016-12-03T00:00:00.000000000","Broad Street","634","195","533.8888888888889","690","13.09500805152979","1752072942466","1"
"2016-12-03T00:00:00.000000000","BHMEURBRD01","430","132","360.3333333333333","470","13.066666666666666","1752072942466","1"
"2016-12-03T00:00:00.000000000","BHMBCCTHL01","402","137","319.5","387","13.30232558139535","1752072942466","1"
"2016-12-03T00:00:00.000000000","BHMNCPNST01","243","185","223.38888888888889","485","11.842382588774342","1752072942466","1"
"2016-12-03T00:00:00.000000000","BHMNCPHST01","759","205","622.3888888888889","1200","12.07462962962963","1752072942466","1"
"2016-12-03T00:00:00.000000000","BHMBCCMKT01","203","18","134.83333333333334","577","10.93471981513576","1752072942466","1"
"2016-12-03T00:00:00.000000000","Others-CCCPS135a","3043","1198","2611.5","3883","12.690187998969868","1752072942466","1"
"2016-12-03T00:00:00.000000000","BHMMBMMBX01","687","446","605.4444444444445","687","13.525149603752224","1752072942466","1"
"2016-12-03T00:00:00.000000000","Others-CCCPS105a","1500","812","1248.5555555555557","2009","12.485924451081246","1752072942466","1"
"2016-12-03T00:00:00.000000000","Others-CCCPS202","1279","526","1076.111111111111","2937","11.465592252109106","1752072942466","1"
"2016-12-03T00:00:00.000000000","Others-CCCPS98","1173","738","1043.9444444444443","3103","11.345722777240663","1752072942466","1"
"2016-12-03T00:00:00.000000000","Others-CCCPS119a","658","222","534.5555555555555","2803","10.762833472073572","1752072942466","1"
"2016-12-03T00:00:00.000000000","Shopping","1399","534","1182.0555555555557","1920","12.462615740740741","1752072942466","1"
"2016-12-06T00:00:00.000000000","Broad Street","634","172","530.1666666666666","690","13.073429951690821","1752072945266","1"
"2016-12-06T00:00:00.000000000","BHMBCCTHL01","392","132","307.1111111111111","387","13.174275050244042","1752072945266","1"
"2016-12-06T00:00:00.000000000","Others-CCCPS135a","3452","1773","3045.5555555555557","3883","13.13732223080665","1752072945266","1"
"2016-12-06T00:00:00.000000000","Shopping","1568","601","1296.2777777777778","1920","12.700578703703703","1752072945266","1"
"2016-12-06T00:00:00.000000000","BHMBCCMKT01","177","11","109.11111111111111","577","10.756402849990371","1752072945266","1"
"2016-12-06T00:00:00.000000000","BHMNCPNST01","243","136","206.0","485","11.698969072164948","1752072945266","1"
"2016-12-06T00:00:00.000000000","Others-CCCPS119a","646","200","500.94444444444446","2803","10.714868989574661","1752072945266","1"
"2016-12-06T00:00:00.000000000","Others-CCCPS105a","1410","572","1097.7222222222222","2009","12.185609203030806","1752072945266","1"
"2016-12-06T00:00:00.000000000","Others-CCCPS98","1083","485","883.7777777777778","3103","11.139255917212733","1752072945266","1"
"2016-12-06T00:00:00.000000000","BHMNCPHST01","883","254","704.2222222222222","1200","12.347407407407408","1752072945266","1"
"2016-12-06T00:00:00.000000000","Others-CCCPS8","817","295","614.0555555555555","1322","11.857959320894269","1752072945266","1"
"2016-12-06T00:00:00.000000000","BHMEURBRD01","436","123","360.0","470","13.063829787234042","1752072945266","1"
"2016-12-06T00:00:00.000000000","BHMMBMMBX01","598","277","483.6666666666667","687","12.816108685104318","1752072945266","1"
"2016-12-06T00:00:00.000000000","Others-CCCPS202","1267","444","1043.4444444444443","2937","11.421102409866455","1752072945266","1"
"2016-12-07T00:00:00.000000000","BHMNCPHST01","838","235","685.2777777777778","1200","12.28425925925926","1752072948046","1"
"2016-12-07T00:00:00.000000000","Broad Street","673","189","557.7222222222222","690","13.23317230273752","1752072948046","1"
"2016-12-07T00:00:00.000000000","BHMEURBRD01","461","134","374.94444444444446","470","13.191016548463358","1752072948046","1"
"2016-12-07T00:00:00.000000000","BHMNCPNST01","301","157","248.72222222222223","485","12.051317296678121","1752072948046","1"
"2016-12-07T00:00:00.000000000","BHMBCCTHL01","391","195","329.8888888888889","387","13.409704277921332","1752072948046","1"
"2016-12-07T00:00:00.000000000","Shopping","1549","595","1307.0","1920","12.722916666666666","1752072948046","1"
"2016-12-07T00:00:00.000000000","Others-CCCPS202","1342","532","1134.611111111111","2937","11.545265387962017","1752072948046","1"
"2016-12-07T00:00:00.000000000","BHMMBMMBX01","646","262","509.6666666666667","687","12.967491508976225","1752072948046","1"
"2016-12-07T00:00:00.000000000","Others-CCCPS98","1198","495","969.6111111111111","3103","11.249901528986285","1752072948046","1"
"2016-12-07T00:00:00.000000000","BHMBCCMKT01","240","11","144.83333333333334","577","11.004043905257078","1752072948046","1"
"2016-12-07T00:00:00.000000000","Others-CCCPS135a","3433","1766","3009.4444444444443","3883","13.10012304346582","1752072948046","1"
"2016-12-07T00:00:00.000000000","Others-CCCPS105a","1460","639","1172.2777777777778","2009","12.334052320115038","1752072948046","1"
"2016-12-07T00:00:00.000000000","Others-CCCPS8","819","377","662.6111111111111","1322","12.004874768868717","1752072948046","1"
"2016-12-07T00:00:00.000000000","Others-CCCPS119a","649","271","541.2777777777778","2803","10.772426368573354","1752072948046","1"
"2016-12-08T00:00:00.000000000","BHMMBMMBX01","649","262","512.0555555555555","687","12.981400614588388","1752072950796","1"
"2016-12-08T00:00:00.000000000","BHMEURBRD01","469","172","401.94444444444446","470","13.42080378250591","1752072950796","1"
"2016-12-08T00:00:00.000000000","BHMBCCTHL01","400","214","356.55555555555554","387","13.685328739592306","1752072950796","1"
"2016-12-08T00:00:00.000000000","Others-CCCPS202","1415","597","1208.0","2937","11.64521620701396","1752072950796","1"
"2016-12-08T00:00:00.000000000","BHMBCCMKT01","183","11","114.0","577","10.790294627383016","1752072950796","1"
"2016-12-08T00:00:00.000000000","Shopping","1557","646","1300.388888888889","1920","12.709143518518518","1752072950796","1"
"2016-12-08T00:00:00.000000000","BHMNCPNST01","345","162","274.0","485","12.259793814432989","1752072950796","1"
"2016-12-08T00:00:00.000000000","Others-CCCPS105a","1535","677","1233.888888888889","2009","12.456722526408937","1752072950796","1"
"2016-12-08T00:00:00.000000000","Broad Street","679","221","577.1666666666666","690","13.345893719806764","1752072950796","1"
"2016-12-08T00:00:00.000000000","Others-CCCPS119a","684","299","592.2777777777778","2803","10.845205533753518","1752072950796","1"
"2016-12-08T00:00:00.000000000","BHMNCPHST01","860","263","687.2777777777778","1200","12.290925925925926","1752072950796","1"
"2016-12-08T00:00:00.000000000","Others-CCCPS135a","3428","1343","2897.1111111111113","3883","12.984404956076345","1752072950796","1"
"2016-12-08T00:00:00.000000000","Others-CCCPS98","1266","509","1021.8888888888889","3103","11.317291510008236","1752072950796","1"
"2016-12-08T00:00:00.000000000","Others-CCCPS8","886","415","721.8333333333334","1322","12.184064548663642","1752072950796","1"
"2016-12-09T00:00:00.000000000","BHMBCCTHL01","401","166","336.22222222222223","387","13.475165087568188","1752072953586","1"
"2016-12-09T00:00:00.000000000","Others-CCCPS8","897","380","736.7777777777778","1322","12.229282232307952","1752072953586","1"
"2016-12-09T00:00:00.000000000","BHMEURBRD01","432","148","363.3333333333333","470","13.092198581560284","1752072953586","1"
"2016-12-09T00:00:00.000000000","BHMMBMMBX01","686","336","572.1111111111111","687","13.331069060326701","1752072953586","1"
"2016-12-09T00:00:00.000000000","Others-CCCPS135a","3456","1303","2942.1111111111113","3883","13.030760866454917","1752072953586","1"
"2016-12-09T00:00:00.000000000","Others-CCCPS119a","642","242","539.4444444444445","2803","10.769810124073413","1752072953586","1"
"2016-12-09T00:00:00.000000000","Others-CCCPS98","1287","591","1072.111111111111","3103","11.382031725570236","1752072953586","1"
"2016-12-09T00:00:00.000000000","BHMBCCMKT01","223","14","138.33333333333334","577","10.95898324667822","1752072953586","1"
"2016-12-09T00:00:00.000000000","Shopping","1558","622","1310.2222222222222","1920","12.72962962962963","1752072953586","1"
"2016-12-09T00:00:00.000000000","Others-CCCPS105a","1578","716","1308.888888888889","2009","12.606050550301422","1752072953586","1"
"2016-12-09T00:00:00.000000000","BHMNCPNST01","355","179","296.77777777777777","485","12.447651775486827","1752072953586","1"
"2016-12-09T00:00:00.000000000","Broad Street","632","188","532.3333333333334","690","13.085990338164251","1752072953586","1"
"2016-12-09T00:00:00.000000000","BHMNCPHST01","864","254","691.7777777777778","1200","12.305925925925926","1752072953586","1"
"2016-12-09T00:00:00.000000000","Others-CCCPS202","1383","533","1165.3333333333333","2937","11.587107025309273","1752072953586","1"
"2016-12-10T00:00:00.000000000","BHMBCCTHL01","402","159","339.3333333333333","387","13.507321274763136","1752072956336","1"
"2016-12-10T00:00:00.000000000","BHMMBMMBX01","687","384","556.7222222222222","687","13.241468542778586","1752072956336","1"
"2016-12-10T00:00:00.000000000","BHMEURBRD01","381","149","327.3333333333333","470","12.78581560283688","1752072956336","1"
"2016-12-10T00:00:00.000000000","Others-CCCPS119a","614","371","551.3333333333334","2803","10.786776073254845","1752072956336","1"
"2016-12-10T00:00:00.000000000","Others-CCCPS202","1228","610","1070.9444444444443","2937","11.458555593387054","1752072956336","1"
"2016-12-10T00:00:00.000000000","Others-CCCPS135a","3078","1419","2647.1111111111113","3883","12.726872120639825","1752072956336","1"
"2016-12-10T00:00:00.000000000","Shopping","1421","636","1206.7777777777778","1920","12.514120370370371","1752072956336","1"
"2016-12-10T00:00:00.000000000","BHMBCCMKT01","217","12","144.72222222222223","577","11.003273637589063","1752072956336","1"
"2016-12-10T00:00:00.000000000","Broad Street","542","206","466.5","690","12.704347826086956","1752072956336","1"
"2016-12-10T00:00:00.000000000","Others-CCCPS8","859","432","701.5","1322","12.122541603630863","1752072956336","1"
"2016-12-10T00:00:00.000000000","BHMNCPHST01","789","259","642.6666666666666","1200","12.142222222222223","1752072956336","1"
"2016-12-10T00:00:00.000000000","Others-CCCPS98","1175","841","1034.0","3103","11.332903641637126","1752072956336","1"
"2016-12-10T00:00:00.000000000","BHMNCPNST01","287","231","265.27777777777777","485","12.187857961053837","1752072956336","1"
"2016-12-10T00:00:00.000000000","Others-CCCPS105a","1509","816","1258.2222222222222","2009","12.505171174160722","1752072956336","1"
"2016-12-11T00:00:00.000000000","Others-CCCPS202","975","451","763.0","2937","11.039155600953354","1752072959156","1"
"2016-12-11T00:00:00.000000000","BHMBCCTHL01","403","154","347.44444444444446","387","13.59115704852139","1752072959156","1"
"2016-12-11T00:00:00.000000000","BHMBCCMKT01","476","7","280.1111111111111","577","11.941844791064895","1752072959156","1"
"2016-12-11T00:00:00.000000000","Others-CCCPS8","970","391","757.6111111111111","1322","12.292318036644815","1752072959156","1"
"2016-12-11T00:00:00.000000000","Others-CCCPS98","1202","756","969.8888888888889","3103","11.250259605399792","1752072959156","1"
"2016-12-11T00:00:00.000000000","Others-CCCPS135a","2074","776","1587.1666666666667","3883","11.634990127907976","1752072959156","1"
"2016-12-11T00:00:00.000000000","BHMNCPHST01","668","133","452.6111111111111","1200","11.508703703703704","1752072959156","1"
"2016-12-11T00:00:00.000000000","Shopping","1153","320","833.3333333333334","1920","11.73611111111111","1752072959156","1"
"2016-12-11T00:00:00.000000000","BHMMBMMBX01","626","332","479.6666666666667","687","12.792819019893255","1752072959156","1"
"2016-12-11T00:00:00.000000000","Others-CCCPS105a","1587","723","1237.2777777777778","2009","12.463469940821858","1752072959156","1"
"2016-12-11T00:00:00.000000000","Others-CCCPS119a","615","366","559.4444444444445","2803","10.798350973163673","1752072959156","1"
"2016-12-11T00:00:00.000000000","BHMNCPNST01","367","212","278.22222222222223","485","12.294616265750285","1752072959156","1"
"2016-12-11T00:00:00.000000000","BHMEURBRD01","182","62","112.33333333333333","470","10.956028368794327","1752072959156","1"
"2016-12-11T00:00:00.000000000","Broad Street","221","85","137.33333333333334","690","10.796135265700483","1752072959156","1"
"2016-12-12T00:00:00.000000000","Shopping","1139","304","726.9444444444445","1920","11.514467592592592","1752072961906","1"
"2016-12-12T00:00:00.000000000","Broad Street","202","88","135.22222222222223","690","10.78389694041868","1752072961906","1"
"2016-12-12T00:00:00.000000000","Others-CCCPS119a","615","335","533.9444444444445","2803","10.761961390573592","1752072961906","1"
"2016-12-12T00:00:00.000000000","BHMEURBRD01","168","50","101.77777777777777","470","10.866193853427896","1752072961906","1"
"2016-12-12T00:00:00.000000000","Others-CCCPS98","1141","792","940.8333333333334","3103","11.212804812546997","1752072961906","1"
"2016-12-12T00:00:00.000000000","Others-CCCPS105a","1617","730","1213.611111111111","2009","12.416348653282451","1752072961906","1"
"2016-12-12T00:00:00.000000000","Others-CCCPS8","1045","370","757.1666666666666","1322","12.290973272818961","1752072961906","1"
"2016-12-12T00:00:00.000000000","Others-CCCPS202","934","440","730.1111111111111","2937","10.994363106722657","1752072961906","1"
"2016-12-12T00:00:00.000000000","BHMNCPHST01","675","135","403.44444444444446","1200","11.344814814814814","1752072961906","1"
"2016-12-12T00:00:00.000000000","BHMBCCMKT01","325","2","166.44444444444446","577","11.153860966685924","1752072961906","1"
"2016-12-12T00:00:00.000000000","BHMMBMMBX01","598","353","456.44444444444446","687","12.657609574640142","1752072961906","1"
"2016-12-12T00:00:00.000000000","BHMNCPNST01","337","225","272.3888888888889","485","12.246506300114547","1752072961906","1"
"2016-12-12T00:00:00.000000000","Others-CCCPS135a","2110","768","1470.1666666666667","3883","11.514464760923685","1752072961906","1"
"2016-12-12T00:00:00.000000000","BHMBCCTHL01","403","123","321.94444444444446","387","13.327591157048522","1752072961906","1"
"2016-12-13T00:00:00.000000000","Others-CCCPS8","860","336","696.3888888888889","1322","12.107076819633551","1752072964666","1"
"2016-12-13T00:00:00.000000000","BHMEURBRD01","391","123","330.94444444444446","470","12.816548463356973","1752072964666","1"
"2016-12-13T00:00:00.000000000","BHMMBMMBX01","631","270","508.22222222222223","687","12.959081352094453","1752072964666","1"
"2016-12-13T00:00:00.000000000","Others-CCCPS202","1287","492","1103.0","2937","11.502213142662582","1752072964666","1"
"2016-12-13T00:00:00.000000000","Others-CCCPS119a","615","219","511.05555555555554","2803","10.729297974392516","1752072964666","1"
"2016-12-13T00:00:00.000000000","BHMNCPHST01","860","239","677.1666666666666","1200","12.257222222222222","1752072964666","1"
"2016-12-13T00:00:00.000000000","Shopping","1548","569","1273.111111111111","1920","12.652314814814815","1752072964666","1"
"2016-12-13T00:00:00.000000000","Others-CCCPS135a","3358","1265","2847.277777777778","3883","12.933070077545999","1752072964666","1"
"2016-12-13T00:00:00.000000000","Broad Street","603","183","516.0","690","12.991304347826087","1752072964666","1"
"2016-12-13T00:00:00.000000000","BHMBCCMKT01","189","7","116.5","577","10.807625649913344","1752072964666","1"
"2016-12-13T00:00:00.000000000","BHMNCPNST01","286","158","252.66666666666666","485","12.083848797250859","1752072964666","1"
"2016-12-13T00:00:00.000000000","Others-CCCPS98","1133","496","937.6666666666666","3103","11.208722741433021","1752072964666","1"
"2016-12-13T00:00:00.000000000","Others-CCCPS105a","1491","606","1204.611111111111","2009","12.398429290415354","1752072964666","1"
"2016-12-13T00:00:00.000000000","BHMBCCTHL01","402","151","334.27777777777777","387","13.455067470571347","1752072964666","1"
"2016-12-14T00:00:00.000000000","Others-CCCPS119a","627","260","513.4117647058823","2803","10.732660384881743","1752072967276","1"
"2016-12-14T00:00:00.000000000","Others-CCCPS202","1369","597","1159.0","2937","11.578481443649983","1752072967276","1"
"2016-12-14T00:00:00.000000000","Shopping","1555","580","1290.2941176470588","1920","12.688112745098039","1752072967276","1"
"2016-12-14T00:00:00.000000000","BHMNCPHST01","890","251","707.8235294117648","1200","12.359411764705882","1752072967276","1"
"2016-12-14T00:00:00.000000000","Others-CCCPS135a","3499","1302","2941.529411764706","3883","13.030161639726712","1752072967276","1"
"2016-12-14T00:00:00.000000000","Others-CCCPS98","1195","697","999.5882352941177","3103","11.288544292999184","1752072967276","1"
"2016-12-14T00:00:00.000000000","Others-CCCPS105a","1518","854","1249.1764705882354","2009","12.487160717945715","1752072967276","1"
"2016-12-14T00:00:00.000000000","Broad Street","664","212","559.1764705882352","690","13.241602728047742","1752072967276","1"
"2016-12-14T00:00:00.000000000","BHMNCPNST01","309","193","266.4117647058824","485","12.197210430563977","1752072967276","1"
"2016-12-14T00:00:00.000000000","BHMMBMMBX01","660","436","553.1764705882352","687","13.220823700659302","1752072967276","1"
"2016-12-14T00:00:00.000000000","BHMBCCMKT01","227","14","131.23529411764707","577","10.909776735650933","1752072967276","1"
"2016-12-14T00:00:00.000000000","BHMBCCTHL01","402","192","333.4117647058824","387","13.446116431068551","1752072967276","1"
"2016-12-14T00:00:00.000000000","BHMEURBRD01","447","154","375.11764705882354","470","13.192490613266584","1752072967276","1"
"2016-12-14T00:00:00.000000000","Others-CCCPS8","859","418","696.0","1322","12.10590015128593","1752072967276","1"
"2016-12-15T00:00:00.000000000","BHMMBMMBX01","685","287","553.7647058823529","687","13.224248651425636","1752072969906","1"
"2016-12-15T00:00:00.000000000","BHMBCCTHL01","402","208","358.52941176470586","387","13.705730354157167","1752072969906","1"
"2016-12-15T00:00:00.000000000","Broad Street","644","256","565.1764705882352","690","13.276385336743392","1752072969906","1"
"2016-12-15T00:00:00.000000000","Others-CCCPS105a","1530","732","1268.5294117647059","2009","12.525693204110912","1752072969906","1"
"2016-12-15T00:00:00.000000000","Others-CCCPS119a","643","287","559.2352941176471","2803","10.79805250676796","1752072969906","1"
"2016-12-15T00:00:00.000000000","Others-CCCPS202","1338","661","1181.5882352941176","2937","11.609245128081877","1752072969906","1"
"2016-12-15T00:00:00.000000000","Others-CCCPS135a","3381","1441","2926.470588235294","3883","13.014649073639243","1752072969906","1"
"2016-12-15T00:00:00.000000000","Others-CCCPS98","1216","563","1012.1176470588235","3103","11.304695645580178","1752072969906","1"
"2016-12-15T00:00:00.000000000","Shopping","1515","651","1304.3529411764705","1920","12.717401960784313","1752072969906","1"
"2016-12-15T00:00:00.000000000","BHMBCCMKT01","206","14","125.52941176470588","577","10.87022122540524","1752072969906","1"
"2016-12-15T00:00:00.000000000","Others-CCCPS8","845","445","714.7647058823529","1322","12.162676871050992","1752072969906","1"
"2016-12-15T00:00:00.000000000","BHMNCPHST01","861","267","715.8823529411765","1200","12.386274509803922","1752072969906","1"
"2016-12-15T00:00:00.000000000","BHMNCPNST01","305","197","257.6470588235294","485","12.124924196482716","1752072969906","1"
"2016-12-15T00:00:00.000000000","BHMEURBRD01","469","177","393.6470588235294","470","13.350187734668335","1752072969906","1"
"2016-12-16T00:00:00.000000000","Others-CCCPS119a","683","220","570.0555555555555","2803","10.813493479208784","1752072972686","1"
"2016-12-16T00:00:00.000000000","BHMMBMMBX01","686","333","562.5555555555555","687","13.275432637878053","1752072972686","1"
"2016-12-16T00:00:00.000000000","Others-CCCPS202","1359","530","1154.8333333333333","2937","11.572806718874135","1752072972686","1"
"2016-12-16T00:00:00.000000000","Others-CCCPS8","910","388","740.0","1322","12.239031770045386","1752072972686","1"
"2016-12-16T00:00:00.000000000","Others-CCCPS98","1293","608","1087.111111111111","3103","11.401367851899595","1752072972686","1"
"2016-12-16T00:00:00.000000000","BHMNCPHST01","846","225","701.5555555555555","1200","12.33851851851852","1752072972686","1"
"2016-12-16T00:00:00.000000000","BHMNCPNST01","334","204","289.6111111111111","485","12.388545246277205","1752072972686","1"
"2016-12-16T00:00:00.000000000","Broad Street","624","173","529.4444444444445","690","13.069243156199677","1752072972686","1"
"2016-12-16T00:00:00.000000000","Others-CCCPS105a","1596","721","1302.5555555555557","2009","12.593440628283833","1752072972686","1"
"2016-12-16T00:00:00.000000000","BHMBCCMKT01","228","14","141.94444444444446","577","10.984016945888696","1752072972686","1"
"2016-12-16T00:00:00.000000000","Shopping","1509","588","1279.888888888889","1920","12.666435185185186","1752072972686","1"
"2016-12-16T00:00:00.000000000","BHMBCCTHL01","403","151","335.5","387","13.467700258397933","1752072972686","1"
"2016-12-16T00:00:00.000000000","BHMEURBRD01","434","127","365.55555555555554","470","13.11111111111111","1752072972686","1"
"2016-12-16T00:00:00.000000000","Others-CCCPS135a","3392","1383","2932.0555555555557","3883","13.020402323518471","1752072972686","1"
"2016-12-17T00:00:00.000000000","Others-CCCPS119a","558","218","471.6666666666667","2803","10.673088357711976","1752072975506","1"
"2016-12-17T00:00:00.000000000","BHMEURBRD01","375","138","319.6111111111111","470","12.720094562647754","1752072975506","1"
"2016-12-17T00:00:00.000000000","Broad Street","526","196","457.22222222222223","690","12.650563607085346","1752072975506","1"
"2016-12-17T00:00:00.000000000","BHMMBMMBX01","571","322","481.1666666666667","687","12.801552644347405","1752072975506","1"
"2016-12-17T00:00:00.000000000","Shopping","1365","580","1153.611111111111","1920","12.403356481481481","1752072975506","1"
"2016-12-17T00:00:00.000000000","Others-CCCPS98","987","629","883.4444444444445","3103","11.138826225516524","1752072975506","1"
"2016-12-17T00:00:00.000000000","BHMBCCMKT01","193","11","136.38888888888889","577","10.945503562487964","1752072975506","1"
"2016-12-17T00:00:00.000000000","Others-CCCPS105a","1375","785","1195.2222222222222","2009","12.379735634091034","1752072975506","1"
"2016-12-17T00:00:00.000000000","BHMBCCTHL01","403","170","339.55555555555554","387","13.50961814527706","1752072975506","1"
"2016-12-17T00:00:00.000000000","Others-CCCPS135a","2999","1366","2597.222222222222","3883","12.675480012590494","1752072975506","1"
"2016-12-17T00:00:00.000000000","BHMNCPNST01","292","251","270.1666666666667","485","12.228178694158075","1752072975506","1"
"2016-12-17T00:00:00.000000000","Others-CCCPS202","1185","625","1066.9444444444443","2937","11.45310785760224","1752072975506","1"
"2016-12-17T00:00:00.000000000","BHMNCPHST01","776","237","637.2777777777778","1200","12.12425925925926","1752072975506","1"
"2016-12-17T00:00:00.000000000","Others-CCCPS8","817","463","714.0555555555555","1322","12.160531181711212","1752072975506","1"
"2016-12-18T00:00:00.000000000","BHMBCCMKT01","443","17","265.3333333333333","577","11.839399191218948","1752072978286","1"
"2016-12-18T00:00:00.000000000","Others-CCCPS119a","1278","1000","1195.9444444444443","2803","11.706663495461212","1752072978286","1"
"2016-12-18T00:00:00.000000000","BHMBCCTHL01","403","125","320.94444444444446","387","13.31725523973586","1752072978286","1"
"2016-12-18T00:00:00.000000000","Others-CCCPS98","1835","1369","1572.2222222222222","3103","12.026712500447596","1752072978286","1"
"2016-12-18T00:00:00.000000000","Others-CCCPS105a","1573","642","1153.8333333333333","2009","12.29732868757259","1752072978286","1"
"2016-12-18T00:00:00.000000000","Others-CCCPS135a","2172","899","1650.0555555555557","3883","11.699773943400006","1752072978286","1"
"2016-12-18T00:00:00.000000000","BHMNCPHST01","680","158","461.1666666666667","1200","11.537222222222223","1752072978286","1"
"2016-12-18T00:00:00.000000000","BHMMBMMBX01","573","264","402.05555555555554","687","12.340934821284167","1752072978286","1"
"2016-12-18T00:00:00.000000000","Broad Street","339","98","211.88888888888889","690","11.228341384863125","1752072978286","1"
"2016-12-18T00:00:00.000000000","Shopping","1153","359","828.3333333333334","1920","11.725694444444445","1752072978286","1"
"2016-12-18T00:00:00.000000000","BHMNCPNST01","395","228","295.1111111111111","485","12.433906071019473","1752072978286","1"
"2016-12-18T00:00:00.000000000","Others-CCCPS202","1126","453","827.3333333333334","2937","11.126773351492453","1752072978286","1"
"2016-12-18T00:00:00.000000000","Others-CCCPS8","1008","378","751.7777777777778","1322","12.274668011430492","1752072978286","1"
"2016-12-18T00:00:00.000000000","BHMEURBRD01","276","51","157.33333333333334","470","11.339007092198582","1752072978286","1"
"2016-12-19T00:00:00.000000000","Others-CCCPS135a","1884","838","1381.611111111111","3883","11.42324090766017","1752072981056","1"
"2016-12-19T00:00:00.000000000","BHMNCPNST01","251","173","204.16666666666666","485","11.683848797250858","1752072981056","1"
"2016-12-19T00:00:00.000000000","Others-CCCPS119a","1278","1021","1197.9444444444443","2803","11.709517580370239","1752072981056","1"
"2016-12-19T00:00:00.000000000","BHMBCCMKT01","310","4","155.94444444444446","577","11.08107067205854","1752072981056","1"
"2016-12-19T00:00:00.000000000","BHMNCPHST01","596","153","376.5","1200","11.254999999999999","1752072981056","1"
"2016-12-19T00:00:00.000000000","BHMEURBRD01","299","62","159.44444444444446","470","11.356973995271868","1752072981056","1"
